age,sex,prev,year,age_str,freq
50,Male,0.003249901470744631,1989,0.020986603121266687,1.3529739205726041
51,Male,0.0026903687313779966,1989,0.020886167394322416,1.2114553712167364
52,Male,0.00274360650541788,1989,0.019882729144603355,1.298634170127721
53,Male,0.002575472624690343,1989,0.01804567436124683,1.2353457412090372
54,Male,0.002599823024095348,1989,0.016765676818968147,1.4094242747694734
55,Male,0.002390910072732825,1989,0.0176266013672519,1.3456983249820411
56,Male,0.0019289223580983268,1989,0.01773045059602696,1.2181874083916397
57,Male,0.001730678134895917,1989,0.01759942464113757,1.187175219221507
58,Male,0.0014343535299974441,1989,0.017207922238852834,1.2774820284662367
59,Male,0.0013701257775463787,1989,0.016768893388001003,1.209674411389186
60,Male,0.001115059723882333,1989,0.016366034527702307,1.3648197594817053
